ID,required language,position name,work experience,education,salary_lower_bound,salary_upper_bound,company scale,location,series level,company_name,search num
8456,C++,C++,1-3year,Bachelor,12,18,50-150人,Shenzhen,developing (no financing need),经常科技,6410000
8457,C++,C++,3-5year,Bachelor,8,12,2000人以上,Guangzhou,listed company,京信通信,622000
8458,C++,C++,1-3year,Bachelor,7,12,2000人以上,Guangzhou,listed company,京信通信,622000
8459,C++,C++,3-5year,Bachelor,8,13,15-50人,Guangzhou,startup (no financing),津虹网络传媒,5820
8460,C++,C++,1-3year,Bachelor,10,18,15-50人,Shenzhen,startup (no financing),金证前海,641000
8461,C++,C++,5-10year,Bachelor,15,20,2000人以上,Beijing,listed company,金证股份,2220000
8462,C++,C++,3-5year,Bachelor,13,20,2000人以上,Beijing,listed company,金证股份,2220000
8463,C++,C++,3-5year,Bachelor,10,20,2000人以上,Beijing,listed company,金证股份,2220000
8464,C++,C++,3-5year,Bachelor,10,20,2000人以上,Beijing,listed company,金证股份,2220000
8465,C++,C++,3-5year,Bachelor,12,18,2000人以上,Shenzhen,listed company,金证股份,2220000
8466,C++,C++,1-3year,junior college,10,15,2000人以上,Shenzhen,listed company,金证股份,2220000
8467,C++,C++,1-3year,Bachelor,8,15,2000人以上,Shenzhen,listed company,金证股份,2220000
8468,C++,C++,3-5year,Bachelor,15,20,150-500人,Beijing,developing (A round),金万维,205000
8469,C++,C++,unlimited,Bachelor,3,5,少于15人,Shanghai,startup (no financing),金乔炜煜,710
8470,C++,C++,3-5year,Bachelor,10,20,15-50人,Shenzhen,startup (angel round),金魔方,184000
8471,C++,C++,3-5year,Bachelor,10,20,150-500人,Beijing,developing (no financing need),捷通华声,440000
8472,C++,C++,3-5year,Bachelor,10,20,150-500人,Beijing,developing (no financing need),捷通华声,440000
8473,C++,C++,3-5year,junior college,6,10,150-500人,Xi'an,listed company,捷思锐,104000
8474,C++,C++,3-5year,junior college,10,20,少于15人,Beijing,startup (no financing need),交互工场,79
8475,C++,C++,1-3year,Bachelor,6,7,15-50人,Nanjing,startup (angel round),江苏兆米,42
8476,C++,C++,unlimited,junior college,4,8,500-2000人,Nanjing,mature (no financing need),江苏首屏信息产业有限公司,7170
8477,C++,C++,1-3year,Bachelor,8,15,15-50人,Beijing,startup (angel round),监控易,3270000
8478,C++,C++,5-10year,Bachelor,20,35,50-150人,Beijing,developing (no financing need),嘉琪科技,1550000
8479,C++,C++,5-10year,Bachelor,20,30,50-150人,Beijing,developing (no financing need),嘉琪科技,1550000
8480,C++,C++,5-10year,Bachelor,15,25,50-150人,Beijing,developing (no financing need),嘉琪科技,1550000
8481,C++,C++,5-10year,junior college,12,18,500-2000人,Shenzhen,mature (no financing need),嘉联支付,1170000
8482,C++,C++,3-5year,Bachelor,10,20,150-500人,Beijing,listed company,佳讯飞鸿,1090000
8483,C++,C++,3-5year,Bachelor,10,20,150-500人,Beijing,listed company,佳讯飞鸿,1090000
8484,C++,C++,3-5year,Bachelor,10,20,150-500人,Beijing,listed company,佳讯飞鸿,1090000
8485,C++,C++,3-5year,Bachelor,10,20,150-500人,Beijing,listed company,佳讯飞鸿,1090000
8486,C++,C++,3-5year,junior college,10,20,50-150人,Shenzhen,developing (no financing need),极限,46200000
8487,C++,C++,3-5year,Bachelor,10,20,500-2000人,Beijing,mature (C round),吉威时代,243000
8488,C++,C++,5-10year,Bachelor,9,18,150-500人,Chengdu,listed company,吉胜科技,39900
8489,C++,C++,unlimited,Bachelor,10,20,15-50人,Shanghai,startup (angel round),火寒VR,60
8490,C++,C++,1-3year,Bachelor,8,10,50-150人,Beijing,startup (no financing),惠颐科技,498000
8491,C++,C++,3-5year,Bachelor,20,30,150-500人,Beijing,mature (C round),会通教育,21200000
8492,C++,C++,1-3year,Bachelor,7,12,150-500人,Hangzhou,listed company,汇金智融,10800
8493,C++,C++,3-5year,Bachelor,15,25,50-150人,Shenzhen,developing (no financing need),黄金岛,4640000
8494,C++,C++,3-5year,Bachelor,15,30,15-50人,Beijing,startup (no financing),寰和通创,57
8495,C++,C++,5-10year,Bachelor,15,30,2000人以上,Chengdu,mature (no financing need),华为技术有限公司,1510000
8496,C++,C++,1-3year,Bachelor,8,16,2000人以上,Wuhan,mature (no financing need),华为技术有限公司,1510000
8497,C++,C++,3-5year,junior college,10,15,50-150人,Shenzhen,startup (no financing),华望技术,195000
8498,C++,C++,3-5year,junior college,10,15,500-2000人,Shenzhen,mature (no financing need),华通,11400000
8499,C++,C++,3-5year,junior college,10,18,500-2000人,Shenzhen,mature (no financing need),华通,11400000
8500,C++,C++,unlimited,Bachelor,8,13,50-150人,Beijing,developing (B round),华生恒业,44200
8501,C++,C++,1-3year,junior college,5,9,150-500人,Chengdu,startup (no financing),华栖云,23800
8502,C++,C++,5-10year,junior college,10,20,15-50人,Beijing,mature (C round),华康同邦,55
8503,C++,C++,3-5year,Bachelor,10,15,50-150人,Nanjing,developing (A round),华捷艾米,68000
8504,C++,C++,unlimited,Bachelor,6,12,500-2000人,Shanghai,developing (A round),华测导航,1970000
8505,C++,C++,3-5year,Bachelor,10,20,50-150人,Suzhou,developing (no financing need),虎虎科技,1870000
8506,C++,C++,unlimited,junior college,10,15,50-150人,Changsha,developing (no financing need),湖南荣乐科技,3190
8507,C++,C++,1-3year,Unlimited,8,12,15-50人,Changsha,startup (no financing need),湖南帝梵网络科技有限公司,67
8508,C++,C++,1-3year,Unlimited,6,9,15-50人,Changsha,startup (no financing),湖南宸瀚信息科技有限公司,40
8509,C++,C++,1-3year,junior college,8,15,500-2000人,Guangzhou,mature (C round),胡莱游戏,2260000
8510,C++,C++,1-3year,Bachelor,8,15,50-150人,Guangzhou,developing (no financing need),宏光软件,2050000
8511,C++,C++,1-3year,Unlimited,5,10,50-150人,Guangzhou,developing (B round),红手指,510000
8512,C++,C++,3-5year,Bachelor,10,20,15-50人,Shenzhen,startup (no financing),恒绵,959000
8513,C++,C++,1-3year,Bachelor,10,15,50-150人,Shanghai,developing (no financing need),恒大金属交易中心,11900
8514,C++,C++,3-5year,Unlimited,12,16,50-150人,Shanghai,developing (no financing need),阖祺,41
8515,C++,C++,unlimited,junior college,5,10,50-150人,Beijing,developing (no financing need),和信网安,126000
8516,C++,C++,3-5year,Bachelor,8,15,15-50人,Beijing,startup (no financing need),和管天下（北京）咨询有限公司,6130000
8517,C++,C++,3-5year,Bachelor,13,25,50-150人,Shenzhen,developing (no financing need),浩信游戏,176000
8518,C++,C++,3-5year,Bachelor,15,25,15-50人,Hangzhou,startup (no financing need),浩渺通讯科技,38200
8519,C++,C++,3-5year,Bachelor,15,20,150-500人,Beijing,listed company,浩瀚深度,59100
8520,C++,C++,3-5year,Bachelor,15,20,150-500人,Beijing,listed company,浩瀚深度,59100
8521,C++,C++,freshgraduate,Bachelor,8,15,500-2000人,Beijing,developing (B round),浩方集团,898000
8522,C++,C++,3-5year,Bachelor,10,15,150-500人,Shenzhen,startup (no financing),浩德科技,30200
8523,C++,C++,1-3year,Bachelor,8,16,15-50人,Wuhan,startup (angel round),昊奇科技,44700
8524,C++,C++,1-3year,Bachelor,20,35,15-50人,Beijing,developing (A round),好停车,8500000
8525,C++,C++,1-3year,Unlimited,8,12,少于15人,Nanjing,startup (angel round),好签,12100000
8526,C++,C++,1-3year,Unlimited,8,16,50-150人,Nanjing,startup (no financing),航天中认,22200
8527,C++,C++,unlimited,Bachelor,5,10,2000人以上,Beijing,listed company,航天信息,3880000
8528,C++,C++,1-3year,junior college,10,20,50-150人,Hangzhou,developing (no financing need),杭州新苗网络科技有限公司,63
8529,C++,C++,3-5year,Bachelor,10,18,15-50人,Hangzhou,startup (no financing),杭州数泊,1050000
8530,C++,C++,1-3year,junior college,6,10,500-2000人,Hangzhou,mature (no financing need),杭州三汇,69700
8531,C++,C++,1-3year,Bachelor,9,18,少于15人,Hangzhou,startup (no financing),杭州幂拓科技,40
8532,C++,C++,1-3year,Bachelor,18,30,15-50人,Hangzhou,startup (no financing need),杭州幻方科技有限公司,4030
8533,C++,C++,unlimited,Unlimited,10,15,50-150人,Hangzhou,developing (A round),杭州滨斯科技有限公司,366000
8534,C++,C++,unlimited,Unlimited,8,15,15-50人,Shenzhen,startup (angel round),汉云科技,11100
8535,C++,C++,3-5year,junior college,7,12,少于15人,Chengdu,startup (no financing need),骇客联盟,1710000
8536,C++,C++,3-5year,junior college,10,20,150-500人,Shanghai,developing (A round),海同科技,272000
8537,C++,C++,5-10year,Bachelor,12,22,50-150人,Xi'an,startup (no financing),海平方,7190000
8538,C++,C++,5-10year,Bachelor,12,20,50-150人,Xi'an,startup (no financing),海平方,7190000
8539,C++,C++,3-5year,Bachelor,8,15,50-150人,Xi'an,startup (no financing),海平方,7190000
8540,C++,C++,unlimited,master,15,25,2000人以上,Hangzhou,listed company,海康威视,11200000
8541,C++,C++,1-3year,Bachelor,8,15,150-500人,Shanghai,mature (C round),海恒智能,472000
8542,C++,C++,1-3year,Bachelor,9,12,150-500人,Shenzhen,mature (C round),海恒智能,472000
8543,C++,C++,3-5year,Bachelor,10,20,150-500人,Chengdu,listed company,嗨啰科技有限公司,172
8544,C++,C++,1-3year,Bachelor,10,20,150-500人,Beijing,developing (no financing need),国科环宇,243000
8545,C++,C++,1-3year,Bachelor,8,15,150-500人,Guangzhou,developing (no financing need),国科恒通,21400
8546,C++,C++,1-3year,Bachelor,8,15,150-500人,Guangzhou,startup (no financing),国科,10100000
8547,C++,C++,3-5year,junior college,5,9,50-150人,Xi'an,developing (no financing need),桂林思乐维-西安研发中心,2010
8548,C++,C++,3-5year,Bachelor,12,22,15-50人,Shanghai,developing (A round),归墟电子,244000
8549,C++,C++,unlimited,Unlimited,8,15,15-50人,Guangzhou,startup (no financing),广州子游,2310000
8550,C++,C++,3-5year,junior college,13,15,50-150人,Guangzhou,startup (no financing),广州卓为,600000
8551,C++,C++,1-3year,junior college,5,7,50-150人,Guangzhou,startup (no financing),广州盈创科技集团有限公司,98
8552,C++,C++,3-5year,junior college,8,15,500-2000人,Guangzhou,mature (no financing need),广州碧软,18000
8553,C++,C++,1-3year,Bachelor,18,25,2000人以上,Beijing,listed company,广联达,11700000
8554,C++,C++,3-5year,Bachelor,15,28,2000人以上,Beijing,listed company,广联达,11700000
8555,C++,C++,1-3year,junior college,5,10,150-500人,Guangzhou,listed company,广东紫晶,2030000
8556,C++,C++,3-5year,junior college,8,12,150-500人,Guangzhou,developing (A round),广东智慧电子公司,1390000
8557,C++,C++,3-5year,Bachelor,12,20,150-500人,Guangzhou,developing (no financing need),广东琨腾量子科技有限公司,2900
8558,C++,C++,1-3year,Bachelor,8,15,50-150人,Guangzhou,developing (no financing need),光娱游戏,13900000
8559,C++,C++,1-3year,Bachelor,12,18,500-2000人,Wuhan,developing (A round),跟谁学,47400000
8560,C++,C++,unlimited,Bachelor,15,30,15-50人,Shanghai,developing (A round),高仙机器人,22200
8561,C++,C++,1-3year,Bachelor,5,10,2000人以上,Chengdu,startup (no financing),高斯贝尔,1130000
8562,C++,C++,1-3year,Bachelor,6,12,15-50人,Shanghai,developing (B round),盖奇信息,56
8563,C++,C++,3-5year,Unlimited,10,15,15-50人,Shenzhen,startup (no financing need),富源网,1120000
8564,C++,C++,unlimited,Bachelor,7,10,500-2000人,Shanghai,developing (A round),复兰科技,46000
8565,C++,C++,1-3year,Bachelor,10,20,50-150人,Shanghai,developing (no financing need),复爵教育,42500
8566,C++,C++,3-5year,Bachelor,20,40,150-500人,Shanghai,developing (no financing need),浮石资本,284000
8567,C++,C++,freshgraduate,Bachelor,8,10,150-500人,Shanghai,developing (no financing need),浮石资本,284000
8568,C++,C++,1-3year,junior college,10,20,15-50人,Shenzhen,startup (no financing),蜂鸟科技,2070000
8569,C++,C++,1-3year,Bachelor,6,12,2000人以上,Wuhan,mature (no financing need),烽火,16100000
8570,C++,C++,5-10year,Bachelor,15,30,15-50人,Beijing,developing (A round),风信科技,556000
8571,C++,C++,3-5year,Bachelor,10,20,50-150人,Shenzhen,developing (no financing need),风林火山,2560000
8572,C++,C++,3-5year,Bachelor,10,15,150-500人,Beijing,startup (no financing),飞讯数码,446000
8573,C++,C++,3-5year,Bachelor,20,30,15-50人,Beijing,startup (no financing need),飞途信息,89500
8574,C++,C++,1-3year,Bachelor,7,11,50-150人,Beijing,developing (no financing need),飞思达,31600
8575,C++,C++,1-3year,junior college,5,8,15-50人,Changsha,startup (angel round),方心科技,3670000
8576,C++,C++,1-3year,Unlimited,6,12,15-50人,Hangzhou,startup (no financing),方尖塔科技,110000
8577,C++,C++,3-5year,Unlimited,18,35,50-150人,Shenzhen,startup (no financing),发杨网络科技,4670000
8578,C++,C++,1-3year,Bachelor,8,15,150-500人,Chengdu,listed company,东华测试,392000
8579,C++,C++,1-3year,Unlimited,10,20,少于15人,Beijing,startup (no financing),东方元创,266000
8580,C++,C++,1-3year,junior college,4,6,50-150人,Chengdu,startup (no financing),电科安研,94
8581,C++,C++,unlimited,Bachelor,4,8,150-500人,Wuhan,developing (no financing need),点通数据,2270000
8582,C++,C++,3-5year,Bachelor,20,30,500-2000人,Beijing,listed company,第一视频,28900000
8583,C++,C++,1-3year,Bachelor,10,20,15-50人,Shenzhen,developing (A round),第七天堂,320000
8584,C++,C++,3-5year,junior college,20,25,150-500人,Beijing,developing (A round),迪服黛尔,276000
8585,C++,C++,3-5year,Bachelor,10,20,500-2000人,Shenzhen,mature (D round or over),道通智能航空,30200
8586,C++,C++,freshgraduate,Bachelor,8,15,15-50人,Beijing,startup (no financing need),大视景,749000
8587,C++,C++,unlimited,Bachelor,9,15,50-150人,Shenzhen,startup (angel round),大梦龙途,42700
8588,C++,C++,unlimited,Bachelor,15,30,150-500人,Shanghai,developing (no financing need),大连飞创,209000
8589,C++,C++,unlimited,Bachelor,15,30,150-500人,Shanghai,developing (no financing need),大连飞创,209000
8590,C++,C++,unlimited,Bachelor,15,30,150-500人,Shanghai,developing (no financing need),大连飞创,209000
8591,C++,C++,3-5year,Bachelor,12,24,150-500人,Shanghai,developing (no financing need),大连飞创,209000
8592,C++,C++,1-3year,Bachelor,10,20,2000人以上,Hangzhou,listed company,大华股份,3170000
8593,C++,C++,1-3year,Bachelor,10,16,2000人以上,Hangzhou,listed company,大华股份,3170000
8594,C++,C++,1-3year,Bachelor,8,16,2000人以上,Hangzhou,listed company,大华股份,3170000
8595,C++,C++,3-5year,Bachelor,15,25,150-500人,Beijing,developing (A round),达闼科技,29500
8596,C++,C++,1-3year,Bachelor,6,8,150-500人,Shenzhen,developing (A round),达科为集团,42100
8597,C++,C++,1-3year,Bachelor,10,15,50-150人,Shenzhen,startup (no financing),达此网络,12400000
8598,C++,C++,1-3year,Unlimited,8,12,15-50人,Wuhan,startup (no financing),创视云端,76
8599,C++,C++,1-3year,Bachelor,10,15,150-500人,Shenzhen,developing (no financing need),晟烨信息科技,9960
8600,C++,C++,3-5year,Bachelor,8,15,150-500人,Guangzhou,listed company,城市热点,11300000
8601,C++,C++,3-5year,Bachelor,8,16,150-500人,Guangzhou,listed company,城市热点,11300000
8602,C++,C++,1-3year,Bachelor,8,15,150-500人,Guangzhou,listed company,城市热点,11300000
8603,C++,C++,1-3year,Bachelor,8,15,150-500人,Guangzhou,listed company,城市热点,11300000
8604,C++,C++,3-5year,Bachelor,6,12,150-500人,Guangzhou,listed company,城市热点,11300000
8605,C++,C++,1-3year,Bachelor,6,12,150-500人,Guangzhou,listed company,城市热点,11300000
8606,C++,C++,1-3year,Bachelor,6,12,150-500人,Guangzhou,listed company,城市热点,11300000
8607,C++,C++,1-3year,Bachelor,6,12,150-500人,Guangzhou,listed company,城市热点,11300000
8608,C++,C++,unlimited,Bachelor,7,14,2000人以上,Nanjing,mature (D round or over),诚迈科技,419000
8609,C++,C++,3-5year,junior college,8,15,150-500人,Beijing,developing (no financing need),成鑫盈通,123
8610,C++,C++,3-5year,junior college,8,15,50-150人,Chengdu,developing (A round),成都微核,123000
8611,C++,C++,freshgraduate,Bachelor,3,6,15-50人,Chengdu,startup (angel round),成都市骜游,95
8612,C++,C++,1-3year,Unlimited,10,15,50-150人,Chengdu,developing (no financing need),成都彼索科技有限公司,1210
8613,C++,C++,less than 1 year,Bachelor,5,9,15-50人,Shenzhen,startup (no financing),朝歌视界,66600
8614,C++,C++,1-3year,Bachelor,8,12,15-50人,Beijing,startup (no financing need),超达电子,1640000
8615,C++,C++,1-3year,Unlimited,10,20,2000人以上,Beijing,listed company,畅游,14300000
8616,C++,C++,3-5year,Bachelor,11,16,500-2000人,Shenzhen,mature (no financing need),彩讯科技,597000
8617,C++,C++,1-3year,Bachelor,10,15,500-2000人,Shenzhen,mature (no financing need),彩讯科技,597000
8618,C++,C++,3-5year,Bachelor,10,15,15-50人,Nanjing,startup (no financing need),步锐捷,373000
8619,C++,C++,unlimited,Bachelor,10,20,50-150人,Guangzhou,startup (no financing),博御,1490000
8620,C++,C++,1-3year,junior college,15,30,50-150人,Shenzhen,startup (no financing),博弈信息,2930000
8621,C++,C++,3-5year,junior college,10,15,2000人以上,Shenzhen,listed company,博彦科技,1060000
8622,C++,C++,1-3year,Bachelor,10,20,150-500人,Wuhan,developing (no financing need),博睿宏远,50600
8623,C++,C++,3-5year,Bachelor,9,15,15-50人,Beijing,startup (no financing),博科鸿图,31
8624,C++,C++,unlimited,Unlimited,8,12,150-500人,Beijing,developing (no financing need),博汇科技,155000
8625,C++,C++,1-3year,junior college,10,20,150-500人,Beijing,developing (no financing need),博宏信息,1430000
